name,obsid,obi,region_id,ra,dec,flux_significance_b,var_index_b,var_prob_b,ks_prob_b,kp_prob_b,var_sigma_b,var_mean_b,var_min_b,var_max_b,var_index_h,var_prob_h,ks_prob_h,kp_prob_h,var_sigma_h,var_mean_h,var_min_h,var_max_h,var_index_m,var_prob_m,ks_prob_m,kp_prob_m,var_sigma_m,var_mean_m,var_min_m,var_max_m,var_index_s,var_prob_s,ks_prob_s,kp_prob_s,var_sigma_s,var_mean_s,var_min_s,var_max_s,hard_hm,hard_hm_lolim,hard_hm_hilim,hard_hs,hard_hs_lolim,hard_hs_hilim,hard_ms,hard_ms_lolim,hard_ms_hilim,mm_avg_b,mm_avg_h,mm_avg_m,mm_avg_s,Weirdness Score
2CXO J023133.6-442026,4993,0,7,37.890142833264576,-44.34065225061817,7.736086842149688,5.0,0.88002397728186,0.92339879084523,0.80069363941844,0.0014229327809929017,0.003724940980925939,0.0007908760647896116,0.005638873587104091,1.0,0.5037940519298499,0.5021316425412999,0.19366424263704002,7.776836795931233e-05,0.0007266159794124159,0.0006856242248891637,0.0012504280499944474,0.0,0.4557810494783301,0.4176821717273101,0.7965796574615299,0.00030604164841997473,0.0014498881414528404,0.0010724213513596866,0.002468476346564406,2.0,0.753050134568,0.96266919202564,0.80752131504311,0.00042572260484089255,0.0015381303421383614,0.0011124077372974687,0.001963852946979254,-0.32479700187383004,-0.51405371642723,-0.14178638351031,-0.6133666458463499,-0.7414116177389101,-0.47782635852592,-0.35352904434728005,-0.46783260462211,-0.22798251093067,0.8630673190284219,1.3322389885020256,1.2210934059975085,1.0,0.9987935855556216
2CXO J162634.1-242328,637,1,112,246.64237742155152,-24.39122462684917,39.416395853392025,7.0,0.9988368839579,0.9998823071987908,0.9999999987348598,0.003083665209461078,0.02196656415103804,0.016407216763045455,0.02492561978796721,7.0,0.99462912604584,0.990691062812593,0.9999998765825302,0.0025144008020715224,0.01282708261790937,0.008951452854577211,0.01684190078129253,1.0,0.53108929613136,0.9659729257705748,0.9832126170430672,0.0004021403509036313,0.008414340136930803,0.008012199786027172,0.008816480487834434,0.0,0.17277882830327002,0.7489962095118601,0.21510269762486,1.7847421143897053e-05,0.0007174457312784558,0.0007010744948799406,0.0007403897647596651,0.36602123672705,0.34415990006246,0.38788257339163,0.8831980012492199,0.86758276077452,0.89756402248595,0.7645221736414699,0.7351655215490301,0.79387882573392,0.9408125063805092,1.0054255673015104,1.0,1.0045806928636831,0.9987915661935022
2CXO J174954.6-294335,9563,0,14,267.47759209425794,-29.726490301116037,13.56550652163659,8.0,0.9999999997793,0.9999996488835756,0.999997712410058,0.007787403156538511,0.01817615789233336,0.0005940671343402076,0.0268461968025826,8.0,0.99999998169672,0.9999689122693758,0.9999776680797926,0.007181386070984763,0.016205663125627656,0.0009726119289878932,0.028851494707099263,6.0,0.97502157160192,0.9904502025192328,0.98644120427891,0.000894603447540674,0.0014007965022577108,0.00035539468160656696,0.003127551175749353,2.0,0.72786659880087,0.987819035447726,0.977677257403612,0.00011385608309942639,0.00029651531033180465,0.00021221686104241623,0.0006052636547181117,0.87570268582136,0.8425983760149901,0.90381011867583,0.94440974391006,0.91255465334166,0.97001873828857,0.3735165521549,0.12929419113054,0.60149906308557,0.7548422526769809,0.9201754474620442,1.243201939661592,1.378479436434085,0.9987233236324762
2CXO J053501.3-052022,4395,0,824,83.75553123565065,-5.33946844374713,17.133208372332188,8.0,0.99999630506237,0.9999999981341688,0.9999999966532104,0.001092917595871819,0.004068731828762182,0.0026575578691977967,0.005213293918435557,8.0,0.99999985303469,0.9999999983116966,0.9999999996150508,0.0008333275342473402,0.0018016502744593367,0.000550947412789999,0.002940941940468478,0.0,0.30270209651996,0.961387890173248,0.914650768460896,7.610248056650349e-05,0.0017082253494774089,0.0016136695173874732,0.0017823101866524015,0.0,0.26628062740435,0.87655440088724,0.7482837123737399,2.9393678313284923e-05,0.0005834440062095108,0.0005522227168638547,0.0006185084673977348,0.18238600874453,0.12304809494066,0.24047470331043,0.42598376014991,0.35290443472829,0.49406620861961,0.26233603997502,0.18051217988757,0.34166146158651,0.9672364902490856,0.9690807929708694,0.9940081105454834,1.0032935224303154,0.9987226584308366
2CXO J053511.8-051925,14334,0,2606,83.79950247504792,-5.323876863539528,6.200000000000098,2.0,0.8559561007740301,0.979409093360402,0.8909801019247601,0.002560652850162679,0.006079340073934784,0.002054953667298049,0.009408123673845178,7.0,0.9908504343371,0.9993720997923936,0.9958604447879724,0.002027614009880266,0.002536652761820976,0.0005757582437164397,0.0067780105052607145,1.0,0.5799258078960601,0.8722944853216199,0.8284862345823599,0.0009734309899521923,0.0031533440576752845,0.002051586541369806,0.005002064258057119,1.0,0.5424776771565301,0.945657781537742,0.86922537215314,7.61346313314813e-05,0.0004923133442915289,0.00044214740186119763,0.0008110484445226702,0.01998750780762,-0.13928794503435002,0.18176139912555,0.46720799500312,0.22048719550281,0.69269206745784,0.44472204871955,0.20299812617114,0.67395377888819,0.9427896121728128,1.4495024426792529,1.1184397690854948,1.2727624194173512,0.9986683613470332
2CXO J174430.4-283018,8213,0,8,266.1268474648533,-28.505082072929827,10.255526392987145,8.0,0.99994453867294,0.9360729219618628,0.9938865782786525,0.00456787598553686,0.009799509507456571,0.001847022604625275,0.017147819708256087,6.0,0.96628476571029,0.70995123958728,0.9870234928369872,0.003123397566267463,0.007349542688136992,0.001926660869265196,0.011721477483328632,2.0,0.86961602445419,0.9642199926657192,0.928860637520228,0.001001384245965799,0.002196171123003145,0.0008178878799829933,0.004255709031605228,0.0,0.4969755120996,0.7740666263552199,0.45123373429063995,1.973917052279648e-05,0.0002840338369502366,0.0002716162008959878,0.0004369252557452655,0.63960024984385,0.56901936289819,0.7039350405996301,0.89444097439101,0.8338538413491601,0.947532792005,0.58713304184884,0.3903810118675801,0.7651467832604599,0.9691731151660162,0.9285025566708726,1.1551005425866705,1.2472835353862988,0.9986440458513984
2CXO J225322.7+623733,10812,0,170,343.34479468641547,62.626109582614276,9.899295021159316,8.0,0.99999999959916,0.9999999997870359,0.9999999974655576,0.002821778267634909,0.005053165344882967,0.0010507189182255997,0.0071394966536057,7.0,0.99923205154117,0.99993752345987,0.9995713891776712,0.00101082059549562,0.0017904908225093849,0.00037332278495219964,0.0028164865630046203,7.0,0.99988611182058,0.9999828855131702,0.9999876519659276,0.0012503721493404944,0.002260497334165483,0.0005658263091228503,0.003633744397320018,0.0,0.47087661399267,0.975740571530713,0.89193904604469,0.0001061150370990464,0.001034482892231639,0.0009678381446576104,0.0017586326057449757,0.037476577139288,-0.073079325421612,0.14678326046221,0.09369144284822,-0.038101186758276,0.22673329169269,0.056214865708932,-0.07058088694565899,0.18675827607745,0.8104044705488445,0.8907639480347298,0.9289041493148322,1.3177940258252627,0.9986409692938172
2CXO J190148.0-365722,4475,2,49,285.4501039411801,-36.95619923896133,22.584063158911423,8.0,0.99999998352688,0.999999902111516,0.9999996417632956,0.009496107641836426,0.03491647776315302,0.01685074249952264,0.04358365397029109,8.0,0.99999973336147,0.9999993101260601,0.9999983363476712,0.008401069087703559,0.03106022388168838,0.014820839653885918,0.0384574856631542,0.0,0.14786192633609,0.89604083178977,0.76838700727488,9.09824723900925e-05,0.003481889035632445,0.003341191553080831,0.0035768286087354134,0.0,0.4420987017386,0.34750537109986,0.04577074258966996,1.820327906303048e-05,0.00030742592227477733,0.0002964172902550052,0.00042765346824572047,0.84322298563398,0.82386008744535,0.8638351030605901,0.97189256714553,0.95877576514678,0.9825109306683298,0.70955652717052,0.59150530918176,0.81511555277951,0.8654137006566781,0.8576616433928936,0.9934291545508236,1.1776345227217877,0.9985573320662824
2CXO J013155.0+334129,9103,0,7,22.979407862176913,33.69150441094041,5.886224444744493,6.0,0.90841723178812,0.978374729794361,0.85299104670368,0.0019182466253325774,0.004726312569057432,0.000997351824089042,0.0071793163995609015,1.0,0.6250036097734001,0.60990193058141,0.34952996536915004,0.0003186160413419689,0.0016303968974827885,0.001418356574475874,0.003390621012742,0.0,0.4818030599733,0.63536791039091,0.9380652692180308,0.00012567667650082736,0.0008146708467588032,0.0007110707833118744,0.0012528747764655953,1.0,0.63994712468738,0.953620567227986,0.73620567441614,0.0006613037881636332,0.002240120273708396,0.0014114913194968578,0.003720057828075729,0.50218613366646,0.30043722673329,0.6689569019362901,-0.10743285446596,-0.29169269206746,0.074328544659588,-0.57589006870706,-0.71642723297939,-0.40787008119925,0.8650156019283989,1.4747873952172559,1.2053613846568196,1.1453735783297003,0.9985562392350179
2CXO J152040.8-571000,10062,0,148,230.17019994130055,-57.16667524089613,104.96289145895331,9.0,1.0,0.9999999999999972,1.0,0.01360456105676072,0.1520426896765074,0.12486882693586945,0.16356895115386225,9.0,1.0,0.999999999998498,1.0,0.012248194735156948,0.1356149443227299,0.11072421026314096,0.14446606687886673,2.0,0.82360047374329,0.9997767931720764,0.999921878137747,0.0010425943390565493,0.015542685172203738,0.014500090833147187,0.016585279511260285,0.0,0.3874710307829601,0.78597629767306,0.5598652935348399,6.248782632615091e-05,0.0008530714774061227,0.0007905836510799719,0.0009155593037322736,0.85696439725172,0.8538413491567801,0.86133666458463,0.9893816364772,0.98750780762024,0.99000624609619,0.86445971267958,0.8475952529669,0.8800749531542801,0.948542079541688,0.9408634071135928,1.0,1.0000000000000002,0.9985520223317692
2CXO J135705.4+192007,6903,1,38,209.27286041880032,19.33537083984802,6.368042652969117,1.0,0.6341402061440601,0.61072775798559,0.79963597099273,0.000294480948816934,0.0011642323042894435,0.0006866622116621426,0.0014249197348388367,6.0,0.9734977988436,0.9936549246837296,0.984710179854991,0.00017576353235471207,0.00022082623959389722,0.00010835424979912357,0.0007042612774845482,0.0,0.47035028326272,0.5562531577139399,0.41640467990206,4.1455965996914114e-05,0.0002637702112794465,0.00025426477408926814,0.0009702559006341607,0.0,0.35192950792091,0.08516776774187995,0.25427808256432005,7.829797103987321e-05,0.0006568456659173872,0.0006373186498371012,0.002171851519767322,0.13366645846346,-0.098063710181137,0.35165521549032003,-0.41848844472205,-0.57776389756402,-0.25296689569019,-0.5159275452842,-0.64647095565272,-0.37539038101187,0.9068559336144364,1.8399433164692842,2.321188334315229,2.1383791622351493,0.9985460473956168
2CXO J182031.7-160945,6420,0,617,275.1320997868811,-16.162713580324713,28.82422274180589,9.0,1.0,0.9999999999999998,1.0,0.0022564066511496193,0.00723886028135995,0.0027120846757795877,0.009880144306331452,9.0,0.99999999999989,0.999999999990986,0.999999999996607,0.001348579866070702,0.0038180850151611923,0.0011885401509198635,0.0053005174786207535,8.0,0.99999008309984,0.9999992336046024,0.9999995993305324,0.0008312071239256503,0.002845593261788928,0.0010652085013959952,0.0039049951773303493,0.0,0.26371141845331,0.48757397154657,0.7936578307869799,2.400283632966e-05,0.0005483776844215959,0.000537797772385936,0.0007900125191560428,0.28107432854466,0.24921923797626,0.31417863835103,0.66583385384135,0.6289818863210501,0.70143660212367,0.47220487195503,0.42036227357901,0.5240474703310399,0.8697659916531337,0.8497790913210798,0.8733158996169652,1.210671339537178,0.9985171230029104
2CXO J172534.0-342334,10987,0,175,261.39179187076854,-34.39297587970147,13.557778246304276,8.0,0.99999999698959,0.99999997868574,0.9999994830807588,0.0036450996196580572,0.009336108474927449,0.002585768358595088,0.011888829018265294,8.0,0.99999687018614,0.999994167785966,0.9999007847511528,0.0023229786752060532,0.005700878663899818,0.0009991724338103453,0.007736080644130475,5.0,0.89669951150812,0.9936516867438956,0.947867485228444,0.000941988771566402,0.003046027265280421,0.0015084118135812452,0.004013643027893298,0.0,0.25263837961781,0.3830546569474699,0.17340345431704995,0.01292533593467918,0.0015657940581165636,0.0003403880521382639,0.15587240351837064,0.4159900062461,0.35040599625234,0.4790755777639,0.8107432854466,0.7464084946908199,0.87133041848844,0.59212991880075,0.46908182386009,0.71143035602748,0.7751943658180805,0.7661321695246597,0.9064355569657344,49.88293024895354,0.9985093425194512
2CXO J053844.1-690556,16442,0,110,84.68395927867505,-69.09903300528289,6.503455491295066,0.0,0.14478463946554002,0.36764867196788,0.7840117021713799,0.004993642626855592,0.0018058518609617657,0.001259911398480264,0.11686868396422805,3.0,0.59077288635928,0.22430487615251005,0.19771653874339998,0.006459303584508271,0.0010800210868442807,0.0003257920675944213,0.11545062335723665,0.0,0.21377166078333,0.7598186562925,0.8523316622000701,0.002593943260085014,0.0008166018573768056,0.0005236688261557033,0.05430209146882204,2.0,0.7010941723328701,0.936607548182775,0.8640099042139999,0.00015749078964987892,0.000422917088615197,0.0002465463657420565,0.0006353947140147313,-0.12117426608370001,-0.30043722673329,0.054341036851967006,-0.43597751405371993,-0.58151155527795,-0.27170518425983997,-0.32854465958776,-0.47033104309805995,-0.16926920674578,32.707166605514104,53.599145810716884,33.56945603276985,1.0426879209878024,0.9997834412306229
2CXO J112017.5+530016,3951,1,315,170.07322768780887,53.00447748634371,7.438405548475433,0.0,0.22125353631079997,0.20427183471134006,0.026574933066599967,273.92546717237184,7.978006133732317,0.001162261270704898,10052.969791287369,0.0,0.27179385241576,0.08525615962023002,0.22838254717833995,104.05737313845978,3.8206788572103902,0.0005813255677665426,3394.7561279018505,0.0,0.34536702934214003,0.09451106846253997,0.24356143180335,40.38729865163413,1.4956919208633277,0.00033262785176333353,1297.4067881633416,0.0,0.42587002907693,0.9596711988850022,0.86191409426677,4.877530986134057e-05,0.0003336233124146098,0.0002660274102962988,0.00038768019421614046,0.3635227982510901,0.22548407245472,0.49031855090568,0.073703935040599,-0.084322298563398,0.23422860712054996,-0.30106183635228007,-0.44409743910056004,-0.13928794503435002,630.0428192855751,444.2609332135871,433.71469174023406,0.9797091213159068,0.9997449308071509
2CXO J180412.7-242312,3754,1,170,271.05305261838544,-24.38677546758033,8.412949387085757,0.0,0.35347342323155,0.60121522738461,0.6530612421262499,0.0034798537877800424,0.0013199321340216315,0.0011386509022055984,0.12553807658125593,0.0,0.32570210647962,0.5348755928044,0.2795047632241,0.0004457430816650053,0.00028600309520536736,0.00026177070731790497,0.01561363873146573,0.0,0.23254337179770998,0.31133751387231,0.21195301542611,0.0006024340134259173,0.00045722290181000733,0.0004245265533015377,0.02135756418702989,0.0,0.4951052125446,0.961197467167837,0.920483109416327,6.093050863538608e-05,0.00047339196935085526,0.0004177757842953959,0.0005486780337856271,-0.31855090568395,-0.5053091817614,-0.14803247970018998,-0.61461586508432,-0.73891317926296,-0.49031855090568,-0.35977514053716,-0.45908806995628,-0.25296689569019,47.98607603312789,27.753911941729413,23.81999092138945,1.0207754679555348,0.9997402743956763
2CXO J135302.0-662114,4480,0,20,208.2586561421025,-66.35391248110987,6.654352534965385,0.0,0.31941575978646003,0.31967565261121994,0.50002042750249,4252.589734464361,454.6233087793226,0.0019402982511797138,40233.95826099069,0.0,0.40706577014621004,0.27087506838242004,0.35023096247165003,14258.160561489794,1581.4648981656915,0.0005488249324100521,161245.81886671032,3.0,0.50556076186005,0.10145133706213004,0.37963275588043,18953.083036641732,2226.5211849600114,0.0008441922074051059,210667.64870223406,0.0,0.28378777955670004,0.23024935338623,0.12167060702794995,4.739003744823554e-05,0.000698916979485049,0.0006436290139941693,0.0007462036440128793,-0.022485946283572995,-0.20674578388507,0.15178013741412,0.038725796377264,-0.15677701436601998,0.22923173016864,0.061211742660837,-0.10805746408495,0.2317301686446,44.2497771499204,50.979891998412654,47.308700893903655,0.9942759289029256,0.9997381837619528
2CXO J112114.0+530952,3951,1,56,170.308473242579,53.164502740453386,6.123779547734157,0.0,0.18229776903831998,0.8484178398418201,0.72939576763347,17.985622950795268,0.6710238547116522,0.0005366668006031252,569.4271064923728,0.0,0.46342626486585,0.06404861220266,0.09228123326253003,26.941580385373417,1.02966619026524,0.00013226062245015813,778.1739516885904,0.0,0.41650077926652,0.7313225923144699,0.28785298555907,19.801499191124847,0.7442802643993984,0.00018639494685932369,614.0268380683506,0.0,0.4336350185895,0.8139312094687999,0.81283821300201,4.225262397770787e-05,0.0002476597918151678,0.00020994026258323897,0.00039578449648163834,0.026233603997502002,-0.19675202998126,0.23922548407245003,-0.20362273579013002,-0.40162398500937,-0.0043722673329169995,-0.22485946283573002,-0.39412866958151,-0.048094940662086,424.29761562192436,377.8768747125496,412.49718273719805,1.2228968510095057,0.9997173130605216
2CXO J183657.5+593026,2764,1,30,279.2399020379603,59.507489705334756,6.186866081511827,0.0,0.19744331273235,0.7043499837530699,0.7063135585104799,159.51484097632553,6.736749395071187,0.0016154948052931352,3784.9158676786897,5.0,0.7836518485821,0.8116873326226999,0.7400509474239799,126.021851674452,5.321249165337693,0.0002930415579306723,2990.204172204073,0.0,0.18130079858682,0.4699126289568501,0.57155760811699,135.6266832245239,5.727019285411711,0.0007284335271043057,3218.104501056264,0.0,0.45568592313469,0.43991522770965,0.83690361728671,0.00011008883352824658,0.0005826099260364142,0.00046910926562068446,0.0008585181223287103,-0.034978138663335,-0.23297938788257,0.15427857589007002,-0.13116801998751,-0.33416614615865003,0.07557776389756402,-0.094940662086196,-0.26920674578389,0.08931917551530301,280.91571032333917,280.96828135051896,280.95812752780387,1.1393793073364284,0.9997095325770624
2CXO J034419.7+315918,8944,0,17,56.08247248386283,31.988584928558808,10.997053625300325,0.0,0.30692405276274,0.8552874772339,0.954893488052066,0.00024585462216029046,0.005889267323972981,0.005643412701812693,0.006135121946133273,0.0,0.29989635346605,0.952630428239803,0.971979094547448,0.00023958181910124258,0.004972979423869213,0.00475560162825615,0.005271689952411519,0.0,0.16698643115263,0.06495099594829001,0.009819412997789987,1.3012411568497465e-05,0.0007087001310465942,0.0006937544201197738,0.0007238662861810887,0.0,0.31684168842227,0.3652992552455701,0.13537928491718,0.00045919984136533583,0.0003287877068558129,0.00016752527925088665,0.004348484707356497,0.80449718925671,0.75640224859463,0.85009369144285,0.89194253591505,0.83635227982511,0.93878825733916,0.28107432854465997,0.036851967520300004,0.5190505933791401,1.0000000000000002,1.0081774652574331,1.0001555271390656,6.867668547881325,0.999697392647146
2CXO J140346.1+541615,6114,0,22,210.9424147618197,54.27100509748372,8.030473517568304,0.0,0.350362255291,0.12076251995862995,0.07040592312067995,60766.58493110023,2193.5627002430087,0.0011863759586601946,1968145.4724185262,4.0,0.6274590437464599,0.38855573917302005,0.47808974532479,102462.2130141033,5315.631357453508,0.00048381711357707694,2598011.686764217,0.0,0.19562747745777997,0.42613800258574003,0.16552400379562004,15309.931210540886,678.7834174084984,0.0005727606057531054,467992.4179523907,1.0,0.63997605045406,0.7099828285552501,0.32906314817304005,0.00010250212528613502,0.00033161286935975336,0.00023974901441320092,0.0006595080655476736,0.076202373516552,-0.06683322923173,0.21299188007495,0.072454715802623,-0.08557151780137401,0.23297938788257,-0.0049968769519051,-0.15302935665209,0.15178013741412,448.618467433565,244.37470476626788,344.72882404219735,1.3558838679829803,0.999683257112312
